InvoiceNo,TotalAmount
564333,116.15999999999998
564334,213.9
564335,454.58
564336,101.66
564337,233.21000000000004
564338,15.299999999999999
564339,202.0
564342,549.07
564346,887.47
564350,302.5
564351,1187.74
564352,309.5
564353,1564.7
564354,17.4
564355,394.09000000000003
564356,706.2199999999999
564357,302.96000000000004
564358,94.72000000000001
564359,305.62999999999994
564360,530.2199999999999
564361,22.5
564363,247.5
564364,32.82
564365,111.87
564366,439.23
564367,242.15
564369,356.64
564370,94.5
564371,308.2
564372,1114.5200000000002
564373,341.1
564374,97.0
564375,665.9
564376,335.52
564377,156.50999999999996
564378,562.69
564379,678.8800000000001
564380,120.0
564381,76.32000000000001
564382,306.0
564383,248.60000000000002
564398,86.10000000000001
564419,17.0
564428,51.56
564429,75.36
564430,466.74
564431,15.8
564432,510.32000000000005
564433,338.53999999999996
564434,628.3799999999999
564436,451.9200000000001
564437,472.53999999999996
564438,496.2999999999999
564439,115.34
564440,121.25
564471,243.1
564473,295.3
564474,134.75
564475,378.0
564476,309.5
564477,322.31999999999994
564479,470.40000000000003
564480,318.91999999999996
564481,190.10000000000002
564482,249.72
564483,485.98
564484,158.36
564485,284.55
564489,662.5600000000001
564495,303.78
564496,319.06
564503,331.25999999999993
564507,222.95999999999998
564510,630.6800000000001
564516,1019.6700000000001
564526,570.25
564529,153.0
564530,312.5
564531,341.19
564532,725.6400000000001
564533,0.0
564534,106.03000000000003
564535,404.79999999999995
564536,394.28
564537,154.24
564538,601.88
564539,353.85999999999996
564540,38.410000000000004
564541,372.36999999999995
564542,184.0
564543,129.75
564544,138.14
564551,314.70000000000005
564552,691.21
564553,163.8
564554,157.18
564555,51.300000000000004
564556,66.87
564557,80.17999999999999
564558,410.55
564559,478.96000000000004
564560,105.0
564561,957.24
564562,333.44000000000005
564563,301.92
564564,60.0
564565,812.02
564572,577.9399999999999
564573,110.85000000000001
564574,15.0
564583,432.0
564614,130.98999999999998
564626,498.48
564627,352.36
564628,7.5
564629,940.8
564630,851.0900000000001
564631,346.00999999999993
564632,472.12999999999994
564633,0.0
564634,306.19
564635,551.03
564636,185.9
564637,231.10000000000002
564638,278.74
564639,143.73999999999998
564640,388.12
564641,162.48000000000002
564642,336.34
564643,301.9200000000001
564644,0.0
564645,0.0
564646,1506.2
564647,199.27999999999997
564648,581.82
564649,15.0
564650,6429.639999999999
564651,0.0
564652,998.4000000000001
564653,191.10000000000002
564654,640.14
564656,285.16
564657,748.86
564660,748.87
564661,537.7
564665,1.1
564666,126.39000000000001
564667,0.0
564668,329.6700000000001
564669,76.32000000000001
564670,1130.9499999999998
564709,244.79999999999998
564710,287.85
564712,385.46999999999997
564713,103.24000000000001
564714,35.400000000000006
564715,142.74
564716,352.23
564717,130.8
564718,137.19
564719,162.29000000000002
564720,19.8
564721,312.98
564722,124.16
564723,169.38
564724,264.72999999999996
564725,239.11
564726,301.93
564727,835.95
564728,85.92
564729,292.52000000000004
564731,365.78
564732,233.67000000000004
564733,526.26
564734,1246.49
564735,627.6400000000001
564736,505.8
564737,186.9
564738,44.370000000000005
564739,174.82999999999998
564740,196.93
564741,642.4200000000001
564742,154.02
564743,125.77
564744,178.7
564745,259.92999999999995
564746,315.71999999999997
564747,391.31000000000006
564749,403.8300000000001
564750,462.75
564752,1862.6999999999998
564753,612.0899999999999
564754,2026.73
564755,1088.78
564756,1288.42
564757,1651.1799999999998
564758,1645.83
564760,1424.2299999999998
564761,0.0
564762,0.0
564764,21.839999999999996
564785,7.09
564800,291.33000000000004
564803,812.1600000000001
564811,537.0
564814,214.8
564815,74.1
564816,165.43
564817,1523.88
564818,1564.23
564819,125.92
564820,964.92
564821,221.45999999999998
564825,1509.4399999999996
564835,1525.29
564836,291.24
564837,1892.1399999999999
564838,1704.2200000000003
564839,161.16
564840,1448.1399999999999
564841,1750.8600000000001
564842,308.46999999999997
564843,230.53
564844,3.82
564846,309.38
564847,13.4
564848,252.5
564849,762.58
564850,390.78000000000003
564851,211.95999999999998
564852,109.7
564853,198.98000000000002
564855,307.41999999999996
564856,4257.0599999999995
564857,3236.94
564858,140.0
564859,386.64
564860,308.69
564861,15.0
564862,145.0
564863,390.97999999999996
564866,128.95
564868,397.23999999999995
564871,340.0
564872,979.6400000000001
564895,16.9
564896,292.68
564897,1330.44
564898,138.24
564901,111.0
564902,314.28
564904,383.4
564906,250.8
564910,219.0
564912,424.06000000000006
564914,0.0
564915,0.0
564916,0.0
564917,0.0
564918,0.0
564919,0.0
564920,0.0
564921,0.0
564922,0.0
564923,0.0
564924,0.0
564925,0.0
564926,0.0
564927,0.0
564928,0.0
564929,0.0
564943,275.7
564950,290.52000000000004
564951,8.25
564953,537.96
564954,2.34
564957,195.15
564958,682.1899999999999
564959,116.56
564961,224.64
564962,194.7
564963,237.90000000000003
564965,1565.8200000000004
564966,34.8
564967,102.48
564972,1179.64
564974,1590.1499999999999
564975,138.4
564976,222.04000000000002
564995,263.3
565014,1724.8
565042,0.0
565043,0.0
565045,0.0
565046,0.0
565047,0.0
565048,0.0
565049,0.0
565052,0.0
565055,0.0
565056,566.38
565057,0.0
565060,0.0
565063,0.0
565067,511.46
565069,0.0
565070,0.0
565071,0.0
565072,0.0
565076,1.65
565080,40.0
565081,0.0
565082,75.3
565083,334.46000000000004
565084,576.74
565086,52.5
565087,137.38
565088,318.01
565090,43.8
565091,299.25
565092,307.62
565093,428.59999999999997
565114,345.1
565115,252.10999999999999
565116,2297.52
565117,2016.3200000000002
565118,559.72
565119,422.0799999999999
565120,183.6
565121,149.7
565122,476.76000000000005
565123,480.0
565124,509.01000000000005
565125,126.49999999999999
565126,180.09999999999997
565127,118.80000000000001
565128,319.95
565129,515.1700000000001
565133,322.97999999999996
565139,550.98
565141,354.39
565142,152.64000000000001
565143,3.3
565144,457.6
565145,2732.92
565146,208.79999999999998
565147,459.91999999999996
565149,174.06
565150,5590.670000000001
565151,522.97
565152,387.48999999999995
565153,143.8
565154,49.5
565155,608.1
565156,305.28
565157,85.92
565158,25.0
565181,1385.9999999999998
565186,111.03
565192,11.549999999999999
565197,249.76000000000002
565198,346.98
565199,309.89
565200,125.55
565201,676.36
565202,227.85
565204,310.7
565205,99.4
565206,117.06
565207,260.49
565208,305.96000000000004
565209,112.75000000000001
565210,191.74
565211,121.22999999999999
565212,77.31
565213,2242.3199999999997
565214,1638.2400000000002
565216,114.60000000000001
565217,207.35999999999999
565218,975.5400000000001
565219,387.52
565220,149.35
565221,373.79999999999995
565222,821.0
565223,386.74
565224,207.73
565225,121.92
565226,301.2
565228,1250.4
565230,1585.92
565231,1542.6299999999999
565232,1423.1000000000001
565233,1656.08
565234,2201.61
565235,402.0
565236,399.34
565238,301.85
565239,608.0799999999999
565240,1047.12
565241,822.24
565242,89.06
565243,770.9300000000001
565244,125.45
565245,306.96
565246,642.28
565247,543.6000000000001
565248,112.86
565249,115.30999999999999
565250,171.5
565251,11.309999999999999
565261,465.68
565275,0.0
565285,1821.6
565286,814.53
565287,309.45
565288,0.0
565289,749.13
565291,4913.52
565292,553.08
565293,561.6
565295,316.99999999999994
565296,0.0
565297,0.0
565302,0.0
565303,286.85
565304,0.0
565306,0.0
565307,0.0
565308,0.0
565309,300.2
565310,0.0
565311,344.88
565312,145.01999999999998
565314,0.0
565315,416.24
565316,311.85
565317,598.3800000000001
565318,560.54
565319,0.0
565320,461.77
565321,269.58
565322,65.1
565324,169.85
565325,312.64
565326,120.02
565327,267.8
565328,241.0
565329,113.31
565330,33.0
565331,122.20000000000002
565332,381.53999999999996
565333,230.3
565338,82.36
565346,16.5
565350,180.47000000000003
565366,690.1500000000001
565367,7.4399999999999995
565368,0.0
565369,0.0
565370,0.0
565371,0.0
565372,162.72
565376,0.0
565377,852.8
565378,2605.74
565380,220.2
565381,429.38
565383,103.22
565384,386.32000000000005
565385,0.0
565386,269.16999999999996
565387,50.4
565388,462.35
565389,0.0
565396,1476.2799999999997
565397,363.79
565398,855.2800000000001
565399,3.12
565400,1.65
565401,414.19000000000005
565404,72.84
565405,220.04000000000002
565406,188.29999999999998
565407,305.08000000000004
565408,125.46000000000001
565409,316.62
565410,835.08
565411,457.80000000000007
565412,629.0400000000001
565413,431.7299999999999
565414,121.2
565415,224.66999999999996
565416,358.65999999999997
565417,295.04
565418,323.73
565419,573.4599999999999
565420,313.05
565421,161.82
565423,91.86
565424,300.03999999999996
565426,135.18
565427,235.54000000000002
565429,182.12
565430,359.24999999999994
565431,474.5
565432,244.27
565433,124.5
565434,673.29
565435,34.0
565436,360.96
565437,568.2500000000001
565438,161.05
565439,554.21
565440,761.6800000000001
565441,110.04
565442,819.2600000000001
565443,891.8199999999999
565444,128.9
565445,401.3999999999999
565446,400.24
565447,625.1
565448,49.65
565449,34.8
565450,323.16
565451,752.6700000000001
565452,316.84
565453,582.9000000000002
565454,117.15
565455,114.56
565456,236.77999999999997
565457,538.8000000000001
565458,477.70000000000005
565459,859.68
565460,1414.64
565461,224.79999999999998
565462,304.95
565463,335.79999999999995
565464,31.6
565465,581.3900000000001
565466,147.7
565467,315.78000000000003
565468,51.550000000000004
565469,591.3
565470,275.7
565471,859.3200000000003
565472,385.03999999999996
565473,423.5
565474,50.0
565475,7480.0599999999995
565476,958.8000000000001
565478,195.42
565479,307.03000000000003
565480,102.0
565481,122.22
565488,205.3
565491,2251.94
565492,177.60000000000002
565513,313.08000000000004
565515,457.8
565519,1092.35
565541,575.68
565542,497.61
565543,0.0
565544,0.0
565545,0.0
565556,0.0
565563,183.83
565565,131.64
565569,48.3
565577,7.5
565579,134.9
565580,1298.18
565583,253.55
565584,315.17
565585,306.82000000000005
565586,33.04
565587,537.3
565588,299.66999999999996
565589,691.1999999999999
565590,324.5
565591,177.60000000000002
565592,480.00000000000006
565593,344.07
565594,312.49
565595,447.62
565596,301.32
565598,213.04
565610,357.3399999999999
565611,401.93999999999994
565612,457.7
565613,263.2
565614,82.75
565616,472.64
565617,1458.44
565618,347.88
565631,1226.1599999999999
565643,356.75
565644,299.16
565648,238.34999999999997
565649,482.8
565664,775.94
565665,488.2099999999999
565667,174.86
565668,378.75
565669,149.12
565670,656.46
565672,556.2599999999999
565673,340.56
565674,224.27999999999997
565675,2184.59
565676,238.68
565677,192.4
565678,17.4
565679,310.6
565680,100.8
565682,835.95
565684,189.6
565685,638.4000000000001
565723,301.80000000000007
565724,185.0
565725,537.9000000000001
565726,1134.69
565727,332.89
565728,549.7
565729,25.200000000000003
565730,347.3
565731,125.0
565732,257.8
565733,164.4
565734,387.26
565735,15.0
565736,155.51999999999998
565737,303.93
565738,582.8
565740,430.32
565741,354.62
565747,315.65000000000003
565748,4005.35
565749,228.84
565750,151.73999999999998
565751,258.64000000000004
565753,99.0
565754,64.8
565755,6.5
565756,503.08000000000004
565757,183.36
565758,199.3
565759,358.84
565760,16.5
565763,939.9599999999999
565764,34.75
565765,520.3
565766,591.86
565767,2812.8399999999997
565768,262.4
565769,300.7
565776,724.01
565777,106.80000000000001
565778,159.85000000000002
565779,477.93
565780,64.0
565781,701.3799999999999
565782,303.92
565783,18.72
565784,359.04999999999995
565785,200.0
565788,353.48
565790,591.14
565791,189.60000000000002
565792,180.12
565793,177.60000000000002
565794,567.6
565795,260.63
565796,266.48
565797,0.0
565798,0.0
565800,809.0699999999999
565801,549.24
565802,174.70999999999998
565803,871.25
565805,348.0
565806,520.31
565807,315.2
565808,23.0
565835,127.36999999999999
565836,3200.28
565838,393.4
565839,313.6
565840,1746.79
565841,1528.29
565842,149.64000000000001
565844,331.23999999999995
565845,588.3000000000001
565846,121.49999999999999
565847,5557.66
565849,323.68000000000006
565850,524.85
565851,637.29
565852,14.1
565853,413.99
565854,1035.82
565855,324.96
565856,155.79999999999998
565857,1464.58
565858,534.24
565859,426.07
565860,9.36
565861,20.8
565862,349.35
565863,402.79
565865,1304.7
565870,15.0
565877,304.24
565901,1094.8999999999999
565914,89.64
565915,480.5199999999999
565916,504.35
565917,1752.59
565918,127.73
565919,1846.68
565920,591.02
565921,416.9
565922,308.9
565923,590.4
565924,360.4800000000001
565926,310.2
565927,1132.38
565928,958.68
565929,91.32000000000001
565930,1057.18
565931,404.30999999999995
565932,222.45000000000002
565933,15.0
565934,443.0
565935,0.0
565936,829.4399999999999
565937,126.74000000000001
565938,0.0
565967,1944.6
565971,282.67999999999995
565975,2.08
565990,371.70000000000005
565993,303.30000000000007
565994,121.74
565995,418.34000000000003
566001,14.989999999999998
566005,161.69000000000003
566006,286.86
566008,153.99
566009,51.839999999999996
566010,390.47
566013,1006.4
566014,355.0799999999999
566015,45.78
566016,591.9
566017,412.71
566018,473.29
566019,441.49
566020,132.7
566021,312.45
566022,49.5
566023,496.44000000000005
566024,538.4
566025,159.79000000000002
566026,74.39999999999999
566027,121.81
566028,320.0
566033,243.30999999999997
566035,413.58
566037,291.84000000000003
566038,191.73000000000002
566039,334.53999999999996
566040,459.99
566041,961.5799999999999
566042,182.89999999999998
566043,421.17999999999995
566044,25.200000000000003
566045,105.0
566046,78.9
566047,117.36000000000001
566048,322.77
566049,309.79
566050,324.0
566051,86.0
566052,186.32
566053,120.98
566054,205.8
566055,227.79000000000002
566056,4.11
566057,174.07000000000002
566058,183.92
566059,86.0
566060,1878.67
566061,318.4
566062,482.07
566063,170.88000000000002
566064,0.0
566065,0.0
566066,0.0
566067,0.0
566068,0.0
566072,37.77
566073,354.53
566074,344.9
566075,205.67
566076,1087.7
566077,296.64000000000004
566079,985.6199999999999
566080,15.0
566081,253.99
566082,70.6
566083,85.92
566085,190.57
566086,584.4000000000001
566087,493.40000000000003
566089,998.8800000000001
566091,146.75000000000003
566092,650.4200000000001
566094,361.56
566108,158.4
566115,425.2
566117,15.5
566121,0.0
566122,0.0
566123,322.37
566124,262.74
566162,282.31
566163,1304.7
566164,2842.46
566169,185.84
566170,140.5
566171,161.42999999999998
566172,322.4
566173,186.55999999999997
566175,158.96
566178,141.9
566179,423.73
566184,165.0
566186,296.61999999999995
566188,192.6
566189,151.3
566190,211.48999999999995
566191,442.65999999999997
566192,165.20000000000002
566193,1010.9500000000002
566194,301.0
566195,2608.1099999999997
566196,148.8
566198,393.84999999999997
566199,441.91
566200,111.78
566201,98.10000000000001
566202,337.74
566203,337.74999999999994
566204,340.38
566206,34.650000000000006
566207,1210.3200000000002
566208,7.65
566213,1732.93
566214,51.0
566215,109.15
566217,119.62
566218,35.7
566219,1001.3600000000001
566220,2243.7
566221,1648.29
566224,18.990000000000002
566225,78.1
566226,204.60000000000002
566227,1912.06
566228,889.4000000000001
566229,174.84
566230,418.8399999999999
566231,303.94
566232,175.04
566233,1005.5400000000001
566234,252.73000000000002
566235,418.05999999999995
566236,175.4
566237,142.9
566238,164.42000000000002
566239,544.52
566240,137.56
566241,254.76
566242,160.6
566243,33.9
566244,126.00000000000001
566245,451.97
566246,1028.04
566247,316.6
566248,140.96
566249,482.75000000000006
566250,344.88
566251,220.06999999999996
566253,11.97
566254,384.9
566255,1783.2400000000002
566256,112.38000000000001
566257,855.5999999999999
566258,1292.2100000000003
566259,2027.94
566260,1070.48
566261,378.63999999999993
566262,277.55
566264,97.73
566265,103.3
566266,309.85999999999996
566267,356.11
566268,292.24
566269,272.31
566270,848.98
566271,1228.8300000000002
566272,430.22
566273,245.32999999999998
566274,344.25
566275,452.49
566276,305.82
566277,305.61999999999995
566278,302.15000000000003
566279,254.74999999999997
566281,2026.6999999999998
566282,1638.3400000000004
566283,625.0
566284,160.2
566285,535.08
